,Entity,Code,Year,Solar (% equivalent primary energy)
1524,Europe,,1990,0.0001469075
1525,Europe,,1991,0.00018441281
1526,Europe,,1992,0.0003085798
1527,Europe,,1993,0.0004050603
1528,Europe,,1994,0.0004431029
1529,Europe,,1995,0.0005612746
1530,Europe,,1996,0.00058423675
1531,Europe,,1997,0.0006976254
1532,Europe,,1998,0.0008151832
1533,Europe,,1999,0.000980334
1534,Europe,,2000,0.00089994416
1535,Europe,,2001,0.002306449
1536,Europe,,2002,0.0037289436
1537,Europe,,2003,0.0054201027
1538,Europe,,2004,0.008504125
1539,Europe,,2005,0.016923849
1540,Europe,,2006,0.02832576
1541,Europe,,2007,0.042860772
1542,Europe,,2008,0.08377951
1543,Europe,,2009,0.16689743
1544,Europe,,2010,0.26225072
1545,Europe,,2011,0.5345698
1546,Europe,,2012,0.8171075
1547,Europe,,2013,0.9821548
1548,Europe,,2014,1.1411792
1549,Europe,,2015,1.2497712
1550,Europe,,2016,1.2731457
1551,Europe,,2017,1.3717372
1552,Europe,,2018,1.5070231
1553,Europe,,2019,1.6836865
1554,Europe,,2020,2.1040275
1555,Europe,,2021,2.2359927
1556,European Union,,1965,0.0
1557,European Union,,1966,0.0
1558,European Union,,1967,0.0
1559,European Union,,1968,0.0
1560,European Union,,1969,0.0
1561,European Union,,1970,0.0
1562,European Union,,1971,0.0
1563,European Union,,1972,0.0
1564,European Union,,1973,0.0
1565,European Union,,1974,0.0
1566,European Union,,1975,0.0
1567,European Union,,1976,0.0
1568,European Union,,1977,0.0
1569,European Union,,1978,0.0
1570,European Union,,1979,0.0
1571,European Union,,1980,0.0
1572,European Union,,1981,0.0
1573,European Union,,1982,0.0
1574,European Union,,1983,0.0
1575,European Union,,1984,0.0
1576,European Union,,1985,0.0
1577,European Union,,1986,0.0
1578,European Union,,1987,0.0
1579,European Union,,1988,0.0
1580,European Union,,1989,0.00015301534
1581,European Union,,1990,0.00019443294
1582,European Union,,1991,0.00022927049
1583,European Union,,1992,0.0003824404
1584,European Union,,1993,0.0004951807
1585,European Union,,1994,0.0005199387
1586,European Union,,1995,0.0006638137
1587,European Union,,1996,0.00067675964
1588,European Union,,1997,0.0008310644
1589,European Union,,1998,0.00097356335
1590,European Union,,1999,0.0011454853
1591,European Union,,2000,0.00093932357
1592,European Union,,2001,0.0027806382
1593,European Union,,2002,0.0046597053
1594,European Union,,2003,0.006880034
1595,European Union,,2004,0.011040944
1596,European Union,,2005,0.022410532
1597,European Union,,2006,0.037815973
1598,European Union,,2007,0.05761818
1599,European Union,,2008,0.113065556
1600,European Union,,2009,0.2259583
1601,European Union,,2010,0.35450464
1602,European Union,,2011,0.7252448
1603,European Union,,2012,1.0971391
1604,European Union,,2013,1.305545
1605,European Union,,2014,1.4824036
1606,European Union,,2015,1.5639524
1607,European Union,,2016,1.5403895
1608,European Union,,2017,1.6215254
1609,European Union,,2018,1.7072058
1610,European Union,,2019,1.8936597
1611,European Union,,2020,2.373856
1612,European Union,,2021,2.517032
1613,Finland,FIN,1965,0.0
1614,Finland,FIN,1966,0.0
1615,Finland,FIN,1967,0.0
1616,Finland,FIN,1968,0.0
1617,Finland,FIN,1969,0.0
1618,Finland,FIN,1970,0.0
1619,Finland,FIN,1971,0.0
1620,Finland,FIN,1972,0.0
1621,Finland,FIN,1973,0.0
1622,Finland,FIN,1974,0.0
1623,Finland,FIN,1975,0.0
1624,Finland,FIN,1976,0.0
1625,Finland,FIN,1977,0.0
1626,Finland,FIN,1978,0.0
1627,Finland,FIN,1979,0.0
1628,Finland,FIN,1980,0.0
1629,Finland,FIN,1981,0.0
1630,Finland,FIN,1982,0.0
1631,Finland,FIN,1983,0.0
1632,Finland,FIN,1984,0.0
1633,Finland,FIN,1985,0.0
1634,Finland,FIN,1986,0.0
1635,Finland,FIN,1987,0.0
1636,Finland,FIN,1988,0.0
1637,Finland,FIN,1989,0.0
1638,Finland,FIN,1990,0.00045769507
1639,Finland,FIN,1991,0.00044729796
1640,Finland,FIN,1992,0.00053902186
1641,Finland,FIN,1993,0.0006231158
1642,Finland,FIN,1994,0.0006788011
1643,Finland,FIN,1995,0.0007121578
1644,Finland,FIN,1996,0.00084636174
1645,Finland,FIN,1997,0.0010100659
1646,Finland,FIN,1998,0.0010516156
1647,Finland,FIN,1999,0.0011576175
1648,Finland,FIN,2000,0.0013138434
1649,Finland,FIN,2001,0.0013616949
1650,Finland,FIN,2002,0.001505225
1651,Finland,FIN,2003,0.0015392341
1652,Finland,FIN,2004,0.001757471
1653,Finland,FIN,2005,0.0020822042
1654,Finland,FIN,2006,0.002518475
1655,Finland,FIN,2007,0.0028090572
1656,Finland,FIN,2008,0.002973153
1657,Finland,FIN,2009,0.0035080996
1658,Finland,FIN,2010,0.0035113317
1659,Finland,FIN,2011,0.0041713854
1660,Finland,FIN,2012,0.004590202
1661,Finland,FIN,2013,0.005179502
1662,Finland,FIN,2014,0.0065603396
1663,Finland,FIN,2015,0.009088003
1664,Finland,FIN,2016,0.017786404
1665,Finland,FIN,2017,0.040181402
1666,Finland,FIN,2018,0.07195746
1667,Finland,FIN,2019,0.11956185
1668,Finland,FIN,2020,0.18522577
1669,Finland,FIN,2021,0.25046134
1670,France,FRA,1965,0.0
1671,France,FRA,1966,0.0
1672,France,FRA,1967,0.0
1673,France,FRA,1968,0.0
1674,France,FRA,1969,0.0
1675,France,FRA,1970,0.0
1676,France,FRA,1971,0.0
1677,France,FRA,1972,0.0
1678,France,FRA,1973,0.0
1679,France,FRA,1974,0.0
1680,France,FRA,1975,0.0
1681,France,FRA,1976,0.0
1682,France,FRA,1977,0.0
1683,France,FRA,1978,0.0
1684,France,FRA,1979,0.0
1685,France,FRA,1980,0.0
1686,France,FRA,1981,0.0
1687,France,FRA,1982,0.0
1688,France,FRA,1983,0.0
1689,France,FRA,1984,0.0
1690,France,FRA,1985,0.0
1691,France,FRA,1986,0.0
1692,France,FRA,1987,0.0
1693,France,FRA,1988,0.0
1694,France,FRA,1989,0.0
1695,France,FRA,1990,0.0
1696,France,FRA,1991,0.0
1697,France,FRA,1992,0.00015444885
1698,France,FRA,1993,0.00017450257
1699,France,FRA,1994,0.00019741362
1700,France,FRA,1995,0.00020922704
1701,France,FRA,1996,0.00026215962
1702,France,FRA,1997,0.0003421084
1703,France,FRA,1998,0.00040078338
1704,France,FRA,1999,0.00043818555
1705,France,FRA,2000,0.0004970359
1706,France,FRA,2001,0.00057579303
1707,France,FRA,2002,0.0006656439
1708,France,FRA,2003,0.0007162672
1709,France,FRA,2004,0.0007673786
1710,France,FRA,2005,0.00095381454
1711,France,FRA,2006,0.0010833412
1712,France,FRA,2007,0.001656621
1713,France,FRA,2008,0.0038295197
1714,France,FRA,2009,0.016698845
1715,France,FRA,2010,0.057405315
1716,France,FRA,2011,0.19895405
1717,France,FRA,2012,0.38194263
1718,France,FRA,2013,0.44287318
1719,France,FRA,2014,0.57381254
1720,France,FRA,2015,0.696522
1721,France,FRA,2016,0.79168034
1722,France,FRA,2017,0.8839415
1723,France,FRA,2018,0.98691845
1724,France,FRA,2019,1.1333872
1725,France,FRA,2020,1.3797481
1726,France,FRA,2021,1.4627429
1727,Germany,DEU,1965,0.0
1728,Germany,DEU,1966,0.0
1729,Germany,DEU,1967,0.0
1730,Germany,DEU,1968,0.0
1731,Germany,DEU,1969,0.0
1732,Germany,DEU,1970,0.0
1733,Germany,DEU,1971,0.0
1734,Germany,DEU,1972,0.0
1735,Germany,DEU,1973,0.0
1736,Germany,DEU,1974,0.0
1737,Germany,DEU,1975,0.0
1738,Germany,DEU,1976,0.0
1739,Germany,DEU,1977,0.0
1740,Germany,DEU,1978,0.0
1741,Germany,DEU,1979,0.0
1742,Germany,DEU,1980,0.0
1743,Germany,DEU,1981,0.0
1744,Germany,DEU,1982,0.0
1745,Germany,DEU,1983,0.0
1746,Germany,DEU,1984,0.0
1747,Germany,DEU,1985,0.0
1748,Germany,DEU,1986,0.0
1749,Germany,DEU,1987,0.0
1750,Germany,DEU,1988,0.0
1751,Germany,DEU,1989,0.0
1752,Germany,DEU,1990,7.022886
1753,Germany,DEU,1991,7.1979994
1754,Germany,DEU,1992,0.00014757218
1755,Germany,DEU,1993,0.00022199804
1756,Germany,DEU,1994,0.000299262
1757,Germany,DEU,1995,0.00037178717
1758,Germany,DEU,1996,0.00043231042
1759,Germany,DEU,1997,0.0008025029
1760,Germany,DEU,1998,0.0011034524
1761,Germany,DEU,1999,0.0014174826
1762,Germany,DEU,2000,0.0
1763,Germany,DEU,2001,0.0072309473
1764,Germany,DEU,2002,0.014551527
1765,Germany,DEU,2003,0.022634221
1766,Germany,DEU,2004,0.040028
1767,Germany,DEU,2005,0.09451661
1768,Germany,DEU,2006,0.15864678
1769,Germany,DEU,2007,0.22782634
1770,Germany,DEU,2008,0.32195252
1771,Germany,DEU,2009,0.50791293
1772,Germany,DEU,2010,0.8630869
1773,Germany,DEU,2011,1.4862412
1774,Germany,DEU,2012,1.9492818
1775,Germany,DEU,2013,2.1572857
1776,Germany,DEU,2014,2.5248044
1777,Germany,DEU,2015,2.6492674
1778,Germany,DEU,2016,2.5560908
1779,Germany,DEU,2017,2.5921555
1780,Germany,DEU,2018,3.0315113
1781,Germany,DEU,2019,3.1660612
1782,Germany,DEU,2020,3.7217796
1783,Germany,DEU,2021,3.65126
1784,Greece,GRC,1965,0.0
1785,Greece,GRC,1966,0.0
1786,Greece,GRC,1967,0.0
1787,Greece,GRC,1968,0.0
1788,Greece,GRC,1969,0.0
1789,Greece,GRC,1970,0.0
1790,Greece,GRC,1971,0.0
1791,Greece,GRC,1972,0.0
1792,Greece,GRC,1973,0.0
1793,Greece,GRC,1974,0.0
1794,Greece,GRC,1975,0.0
1795,Greece,GRC,1976,0.0
1796,Greece,GRC,1977,0.0
1797,Greece,GRC,1978,0.0
1798,Greece,GRC,1979,0.0
1799,Greece,GRC,1980,0.0
1800,Greece,GRC,1981,0.0
1801,Greece,GRC,1982,0.0
1802,Greece,GRC,1983,0.0
1803,Greece,GRC,1984,0.0
1804,Greece,GRC,1985,0.0
1805,Greece,GRC,1986,0.0
1806,Greece,GRC,1987,0.0
1807,Greece,GRC,1988,0.0
1808,Greece,GRC,1989,0.0
1809,Greece,GRC,1990,0.0
1810,Greece,GRC,1991,0.0
1811,Greece,GRC,1992,0.0
1812,Greece,GRC,1993,0.0
1813,Greece,GRC,1994,0.0
1814,Greece,GRC,1995,0.0
1815,Greece,GRC,1996,0.0
1816,Greece,GRC,1997,0.0
1817,Greece,GRC,1998,0.0
1818,Greece,GRC,1999,0.0
1819,Greece,GRC,2000,0.0
1820,Greece,GRC,2001,0.0
1821,Greece,GRC,2002,0.0
1822,Greece,GRC,2003,0.0
1823,Greece,GRC,2004,0.00072543265
1824,Greece,GRC,2005,0.0007159847
1825,Greece,GRC,2006,0.0006888663
1826,Greece,GRC,2007,0.00067565206
1827,Greece,GRC,2008,0.003452779
1828,Greece,GRC,2009,0.035559833
1829,Greece,GRC,2010,0.11717769
1830,Greece,GRC,2011,0.45955828
1831,Greece,GRC,2012,1.3477639
1832,Greece,GRC,2013,3.0671642
1833,Greece,GRC,2014,3.3709693
1834,Greece,GRC,2015,3.4065094
1835,Greece,GRC,2016,3.4775965
1836,Greece,GRC,2017,4.0354595
1837,Greece,GRC,2018,3.1458173
1838,Greece,GRC,2019,3.7529316
1839,Greece,GRC,2020,4.21888
1840,Greece,GRC,2021,4.622667
1841,High-income countries,,1965,0.0
1842,High-income countries,,1966,0.0
1843,High-income countries,,1967,0.0
1844,High-income countries,,1968,0.0
1845,High-income countries,,1969,0.0
1846,High-income countries,,1970,0.0
1847,High-income countries,,1971,0.0
1848,High-income countries,,1972,0.0
1849,High-income countries,,1973,0.0
1850,High-income countries,,1974,0.0
1851,High-income countries,,1975,0.0
1852,High-income countries,,1976,0.0
1853,High-income countries,,1977,0.0
1854,High-income countries,,1978,0.0
1855,High-income countries,,1979,0.0
1856,High-income countries,,1980,0.0
1857,High-income countries,,1981,0.0
1858,High-income countries,,1982,0.0
1859,High-income countries,,1983,1.8972756
1860,High-income countries,,1984,3.811617
1861,High-income countries,,1985,6.931193
1862,High-income countries,,1986,8.8147644
1863,High-income countries,,1987,5.9843147
1864,High-income countries,,1988,5.557344
1865,High-income countries,,1989,0.001402006
1866,High-income countries,,1990,0.002043825
1867,High-income countries,,1991,0.0026341164
1868,High-income countries,,1992,0.002394258
1869,High-income countries,,1993,0.0028084207
1870,High-income countries,,1994,0.0029445032
1871,High-income countries,,1995,0.0030552058
1872,High-income countries,,1996,0.0032081872
1873,High-income countries,,1997,0.0033987216
1874,High-income countries,,1998,0.003652314
1875,High-income countries,,1999,0.0040066466
1876,High-income countries,,2000,0.004516056
1877,High-income countries,,2001,0.006027658
1878,High-income countries,,2002,0.0074719754
1879,High-income countries,,2003,0.009193874
1880,High-income countries,,2004,0.011851341
1881,High-income countries,,2005,0.016632387
1882,High-income countries,,2006,0.022779096
1883,High-income countries,,2007,0.030379012
1884,High-income countries,,2008,0.049751285
1885,High-income countries,,2009,0.08610393
1886,High-income countries,,2010,0.13092959
1887,High-income countries,,2011,0.24543184
1888,High-income countries,,2012,0.37243533
1889,High-income countries,,2013,0.4787614
1890,High-income countries,,2014,0.6278342
1891,High-income countries,,2015,0.76157564
1892,High-income countries,,2016,0.8845543
1893,High-income countries,,2017,1.0540221
1894,High-income countries,,2018,1.1870915
1895,High-income countries,,2019,1.3704908
1896,High-income countries,,2020,1.7420933
1897,High-income countries,,2021,1.9719411
1898,Hong Kong,HKG,1965,0.0
1899,Hong Kong,HKG,1966,0.0
1900,Hong Kong,HKG,1967,0.0
1901,Hong Kong,HKG,1968,0.0
1902,Hong Kong,HKG,1969,0.0
1903,Hong Kong,HKG,1970,0.0
1904,Hong Kong,HKG,1971,0.0
1905,Hong Kong,HKG,1972,0.0
1906,Hong Kong,HKG,1973,0.0
1907,Hong Kong,HKG,1974,0.0
1908,Hong Kong,HKG,1975,0.0
1909,Hong Kong,HKG,1976,0.0
1910,Hong Kong,HKG,1977,0.0
1911,Hong Kong,HKG,1978,0.0
1912,Hong Kong,HKG,1979,0.0
1913,Hong Kong,HKG,1980,0.0
1914,Hong Kong,HKG,1981,0.0
1915,Hong Kong,HKG,1982,0.0
1916,Hong Kong,HKG,1983,0.0
1917,Hong Kong,HKG,1984,0.0
1918,Hong Kong,HKG,1985,0.0
1919,Hong Kong,HKG,1986,0.0
1920,Hong Kong,HKG,1987,0.0
1921,Hong Kong,HKG,1988,0.0
1922,Hong Kong,HKG,1989,0.0
1923,Hong Kong,HKG,1990,0.0
1924,Hong Kong,HKG,1991,0.0
1925,Hong Kong,HKG,1992,0.0
1926,Hong Kong,HKG,1993,0.0
1927,Hong Kong,HKG,1994,0.0
1928,Hong Kong,HKG,1995,0.0
1929,Hong Kong,HKG,1996,0.0
1930,Hong Kong,HKG,1997,0.0
1931,Hong Kong,HKG,1998,0.0
1932,Hong Kong,HKG,1999,0.0
1933,Hong Kong,HKG,2000,0.0
1934,Hong Kong,HKG,2001,0.0
1935,Hong Kong,HKG,2002,0.0
1936,Hong Kong,HKG,2003,0.0
1937,Hong Kong,HKG,2004,0.0
1938,Hong Kong,HKG,2005,0.0
1939,Hong Kong,HKG,2006,0.0
1940,Hong Kong,HKG,2007,0.0
1941,Hong Kong,HKG,2008,0.0
1942,Hong Kong,HKG,2009,0.0
1943,Hong Kong,HKG,2010,0.00086401304
1944,Hong Kong,HKG,2011,0.0025135127
1945,Hong Kong,HKG,2012,0.0025979453
1946,Hong Kong,HKG,2013,0.0025123968
1947,Hong Kong,HKG,2014,0.002565565
1948,Hong Kong,HKG,2015,0.0033010535
1949,Hong Kong,HKG,2016,0.0031912827
1950,Hong Kong,HKG,2017,0.004149343
1951,Hong Kong,HKG,2018,0.0046439376
1952,Hong Kong,HKG,2019,0.0052618063
1953,Hong Kong,HKG,2020,0.008018229
1954,Hong Kong,HKG,2021,0.008701746
1955,Hungary,HUN,1965,0.0
1956,Hungary,HUN,1966,0.0
1957,Hungary,HUN,1967,0.0
1958,Hungary,HUN,1968,0.0
1959,Hungary,HUN,1969,0.0
1960,Hungary,HUN,1970,0.0
1961,Hungary,HUN,1971,0.0
1962,Hungary,HUN,1972,0.0
1963,Hungary,HUN,1973,0.0
1964,Hungary,HUN,1974,0.0
1965,Hungary,HUN,1975,0.0
1966,Hungary,HUN,1976,0.0
1967,Hungary,HUN,1977,0.0
1968,Hungary,HUN,1978,0.0
1969,Hungary,HUN,1979,0.0
1970,Hungary,HUN,1980,0.0
1971,Hungary,HUN,1981,0.0
1972,Hungary,HUN,1982,0.0
1973,Hungary,HUN,1983,0.0
1974,Hungary,HUN,1984,0.0
1975,Hungary,HUN,1985,0.0
1976,Hungary,HUN,1986,0.0
1977,Hungary,HUN,1987,0.0
1978,Hungary,HUN,1988,0.0
1979,Hungary,HUN,1989,0.0
1980,Hungary,HUN,1990,0.0
1981,Hungary,HUN,1991,0.0
1982,Hungary,HUN,1992,0.0
1983,Hungary,HUN,1993,0.0
1984,Hungary,HUN,1994,0.0
1985,Hungary,HUN,1995,0.0
1986,Hungary,HUN,1996,0.0
1987,Hungary,HUN,1997,0.0
1988,Hungary,HUN,1998,0.0
1989,Hungary,HUN,1999,0.0
1990,Hungary,HUN,2000,0.0
1991,Hungary,HUN,2001,0.0
1992,Hungary,HUN,2002,0.0
1993,Hungary,HUN,2003,0.0
1994,Hungary,HUN,2004,0.0
1995,Hungary,HUN,2005,0.0
1996,Hungary,HUN,2006,0.0
1997,Hungary,HUN,2007,0.0
1998,Hungary,HUN,2008,0.00094796316
1999,Hungary,HUN,2009,0.0010292038
2000,Hungary,HUN,2010,0.0009993521
2001,Hungary,HUN,2011,0.0010243905
2002,Hungary,HUN,2012,0.008736822
2003,Hungary,HUN,2013,0.028618291
2004,Hungary,HUN,2014,0.0761603
2005,Hungary,HUN,2015,0.15122585
2006,Hungary,HUN,2016,0.25559852
2007,Hungary,HUN,2017,0.34476355
2008,Hungary,HUN,2018,0.61322725
2009,Hungary,HUN,2019,1.4349798
2010,Hungary,HUN,2020,2.3865876
2011,Hungary,HUN,2021,3.5173914
2012,Iceland,ISL,1965,0.0
2013,Iceland,ISL,1966,0.0
2014,Iceland,ISL,1967,0.0
2015,Iceland,ISL,1968,0.0
2016,Iceland,ISL,1969,0.0
2017,Iceland,ISL,1970,0.0
2018,Iceland,ISL,1971,0.0
2019,Iceland,ISL,1972,0.0
2020,Iceland,ISL,1973,0.0
2021,Iceland,ISL,1974,0.0
2022,Iceland,ISL,1975,0.0
2023,Iceland,ISL,1976,0.0
2024,Iceland,ISL,1977,0.0
2025,Iceland,ISL,1978,0.0
2026,Iceland,ISL,1979,0.0
2027,Iceland,ISL,1980,0.0
2028,Iceland,ISL,1981,0.0
2029,Iceland,ISL,1982,0.0
2030,Iceland,ISL,1983,0.0
2031,Iceland,ISL,1984,0.0
2032,Iceland,ISL,1985,0.0
2033,Iceland,ISL,1986,0.0
2034,Iceland,ISL,1987,0.0
2035,Iceland,ISL,1988,0.0
2036,Iceland,ISL,1989,0.0
2037,Iceland,ISL,1990,0.0
2038,Iceland,ISL,1991,0.0
2039,Iceland,ISL,1992,0.0
2040,Iceland,ISL,1993,0.0
2041,Iceland,ISL,1994,0.0
2042,Iceland,ISL,1995,0.0
2043,Iceland,ISL,1996,0.0
2044,Iceland,ISL,1997,0.0
2045,Iceland,ISL,1998,0.0
2046,Iceland,ISL,1999,0.0
2047,Iceland,ISL,2000,0.0
2048,Iceland,ISL,2001,0.0
2049,Iceland,ISL,2002,0.0
2050,Iceland,ISL,2003,0.0
2051,Iceland,ISL,2004,0.0
2052,Iceland,ISL,2005,0.0
2053,Iceland,ISL,2006,0.0
2054,Iceland,ISL,2007,0.0
2055,Iceland,ISL,2008,0.0
2056,Iceland,ISL,2009,0.0
2057,Iceland,ISL,2010,0.0
2058,Iceland,ISL,2011,0.0
2059,Iceland,ISL,2012,0.0
2060,Iceland,ISL,2013,0.0
2061,Iceland,ISL,2014,0.0
2062,Iceland,ISL,2015,0.0
2063,Iceland,ISL,2016,0.0
2064,Iceland,ISL,2017,0.0
2065,Iceland,ISL,2018,0.0
2066,Iceland,ISL,2019,0.0
2067,Iceland,ISL,2020,0.0
2068,Iceland,ISL,2021,0.0
2069,India,IND,1965,0.0
2070,India,IND,1966,0.0
2071,India,IND,1967,0.0
2072,India,IND,1968,0.0
2073,India,IND,1969,0.0
2074,India,IND,1970,0.0
2075,India,IND,1971,0.0
2076,India,IND,1972,0.0
2077,India,IND,1973,0.0
2078,India,IND,1974,0.0
2079,India,IND,1975,0.0
2080,India,IND,1976,0.0
2081,India,IND,1977,0.0
2082,India,IND,1978,0.0
2083,India,IND,1979,0.0
2084,India,IND,1980,0.0
2085,India,IND,1981,0.0
2086,India,IND,1982,0.0
2087,India,IND,1983,0.0
2088,India,IND,1984,0.0
2089,India,IND,1985,0.0
2090,India,IND,1986,0.0
2091,India,IND,1987,0.0
2092,India,IND,1988,0.0
2093,India,IND,1989,0.0
2094,India,IND,1990,0.0
2095,India,IND,1991,0.0
2096,India,IND,1992,0.0
2097,India,IND,1993,0.0
2098,India,IND,1994,0.0
2099,India,IND,1995,0.0001012447
2100,India,IND,1996,0.000581402
2101,India,IND,1997,0.00055094133
2102,India,IND,1998,0.0005193994
2103,India,IND,1999,0.00050476746
2104,India,IND,2000,0.000560992
2105,India,IND,2001,0.00087188854
2106,India,IND,2002,0.0009914775
2107,India,IND,2003,0.0011705704
2108,India,IND,2004,0.0012051208
2109,India,IND,2005,0.0011308938
2110,India,IND,2006,0.00042270476
2111,India,IND,2007,0.0031697927
2112,India,IND,2008,0.0031779436
2113,India,IND,2009,0.0034890072
2114,India,IND,2010,0.005002669
2115,India,IND,2011,0.03430321
2116,India,IND,2012,0.08165793
2117,India,IND,2013,0.12826869
2118,India,IND,2014,0.17050447
2119,India,IND,2015,0.22020715
2120,India,IND,2016,0.36921155
2121,India,IND,2017,0.65895945
2122,India,IND,2018,1.0380032
2123,India,IND,2019,1.2857383
2124,India,IND,2020,1.7235659
2125,India,IND,2021,1.8161811
2126,Indonesia,IDN,1965,0.0
2127,Indonesia,IDN,1966,0.0
2128,Indonesia,IDN,1967,0.0
2129,Indonesia,IDN,1968,0.0
2130,Indonesia,IDN,1969,0.0
2131,Indonesia,IDN,1970,0.0
2132,Indonesia,IDN,1971,0.0
2133,Indonesia,IDN,1972,0.0
2134,Indonesia,IDN,1973,0.0
2135,Indonesia,IDN,1974,0.0
2136,Indonesia,IDN,1975,0.0
2137,Indonesia,IDN,1976,0.0
2138,Indonesia,IDN,1977,0.0
2139,Indonesia,IDN,1978,0.0
2140,Indonesia,IDN,1979,0.0
2141,Indonesia,IDN,1980,0.0
2142,Indonesia,IDN,1981,0.0
2143,Indonesia,IDN,1982,0.0
2144,Indonesia,IDN,1983,0.0
2145,Indonesia,IDN,1984,0.0
2146,Indonesia,IDN,1985,0.0
2147,Indonesia,IDN,1986,0.0
2148,Indonesia,IDN,1987,0.0
2149,Indonesia,IDN,1988,0.0
2150,Indonesia,IDN,1989,0.0
2151,Indonesia,IDN,1990,0.0
2152,Indonesia,IDN,1991,0.0
2153,Indonesia,IDN,1992,0.0
2154,Indonesia,IDN,1993,0.0
2155,Indonesia,IDN,1994,0.0
2156,Indonesia,IDN,1995,0.0
2157,Indonesia,IDN,1996,0.0
2158,Indonesia,IDN,1997,0.0
2159,Indonesia,IDN,1998,0.0
2160,Indonesia,IDN,1999,0.0
2161,Indonesia,IDN,2000,0.0
2162,Indonesia,IDN,2001,0.0
2163,Indonesia,IDN,2002,0.0
2164,Indonesia,IDN,2003,0.0
2165,Indonesia,IDN,2004,0.0
2166,Indonesia,IDN,2005,0.0
2167,Indonesia,IDN,2006,0.0
2168,Indonesia,IDN,2007,0.0
2169,Indonesia,IDN,2008,1.794599
2170,Indonesia,IDN,2009,1.7393368
2171,Indonesia,IDN,2010,8.167592
2172,Indonesia,IDN,2011,0.000112747315
2173,Indonesia,IDN,2012,0.0004225566
2174,Indonesia,IDN,2013,0.0007966013
2175,Indonesia,IDN,2014,0.00096727465
2176,Indonesia,IDN,2015,0.0007310952
2177,Indonesia,IDN,2016,0.0028738356
2178,Indonesia,IDN,2017,0.0037658229
2179,Indonesia,IDN,2018,0.010491776
2180,Indonesia,IDN,2019,0.01283349
2181,Indonesia,IDN,2020,0.019959582
2182,Indonesia,IDN,2021,0.021835677
2183,Iran,IRN,1965,0.0
2184,Iran,IRN,1966,0.0
2185,Iran,IRN,1967,0.0
2186,Iran,IRN,1968,0.0
2187,Iran,IRN,1969,0.0
2188,Iran,IRN,1970,0.0
2189,Iran,IRN,1971,0.0
2190,Iran,IRN,1972,0.0
2191,Iran,IRN,1973,0.0
2192,Iran,IRN,1974,0.0
2193,Iran,IRN,1975,0.0
2194,Iran,IRN,1976,0.0
2195,Iran,IRN,1977,0.0
2196,Iran,IRN,1978,0.0
2197,Iran,IRN,1979,0.0
2198,Iran,IRN,1980,0.0
2199,Iran,IRN,1981,0.0
2200,Iran,IRN,1982,0.0
2201,Iran,IRN,1983,0.0
2202,Iran,IRN,1984,0.0
2203,Iran,IRN,1985,0.0
2204,Iran,IRN,1986,0.0
2205,Iran,IRN,1987,0.0
2206,Iran,IRN,1988,0.0
2207,Iran,IRN,1989,0.0
2208,Iran,IRN,1990,0.0
2209,Iran,IRN,1991,0.0
2210,Iran,IRN,1992,0.0
2211,Iran,IRN,1993,0.0
2212,Iran,IRN,1994,0.0
2213,Iran,IRN,1995,0.0
2214,Iran,IRN,1996,0.0
2215,Iran,IRN,1997,0.0
2216,Iran,IRN,1998,0.0
2217,Iran,IRN,1999,0.0
2218,Iran,IRN,2000,0.0
2219,Iran,IRN,2001,0.0
2220,Iran,IRN,2002,0.0
2221,Iran,IRN,2003,0.0
2222,Iran,IRN,2004,0.0
2223,Iran,IRN,2005,0.0
2224,Iran,IRN,2006,1.3363075
2225,Iran,IRN,2007,1.2570293
2226,Iran,IRN,2008,2.4158073
2227,Iran,IRN,2009,3.5161393
2228,Iran,IRN,2010,8.0128724
2229,Iran,IRN,2011,7.623482
2230,Iran,IRN,2012,7.4980686
2231,Iran,IRN,2013,7.186047
2232,Iran,IRN,2014,6.8335234
2233,Iran,IRN,2015,0.00014593406
2234,Iran,IRN,2016,0.00046348464
2235,Iran,IRN,2017,0.007587544
2236,Iran,IRN,2018,0.018882794
2237,Iran,IRN,2019,0.04124489
2238,Iran,IRN,2020,0.050014723
2239,Iran,IRN,2021,0.05198977
2240,Iraq,IRQ,1965,0.0
2241,Iraq,IRQ,1966,0.0
2242,Iraq,IRQ,1967,0.0
2243,Iraq,IRQ,1968,0.0
2244,Iraq,IRQ,1969,0.0
2245,Iraq,IRQ,1970,0.0
2246,Iraq,IRQ,1971,0.0
2247,Iraq,IRQ,1972,0.0
2248,Iraq,IRQ,1973,0.0
2249,Iraq,IRQ,1974,0.0
2250,Iraq,IRQ,1975,0.0
2251,Iraq,IRQ,1976,0.0
2252,Iraq,IRQ,1977,0.0
2253,Iraq,IRQ,1978,0.0
2254,Iraq,IRQ,1979,0.0
2255,Iraq,IRQ,1980,0.0
2256,Iraq,IRQ,1981,0.0
2257,Iraq,IRQ,1982,0.0
2258,Iraq,IRQ,1983,0.0
2259,Iraq,IRQ,1984,0.0
2260,Iraq,IRQ,1985,0.0
2261,Iraq,IRQ,1986,0.0
2262,Iraq,IRQ,1987,0.0
2263,Iraq,IRQ,1988,0.0
2264,Iraq,IRQ,1989,0.0
2265,Iraq,IRQ,1990,0.0
2266,Iraq,IRQ,1991,0.0
2267,Iraq,IRQ,1992,0.0
2268,Iraq,IRQ,1993,0.0
2269,Iraq,IRQ,1994,0.0
